shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
14U-363-01-S,45.50612,-73.559308,64
14U-363-01-N,45.50612,-73.559308,1
14U-361-01-S,45.50612,-73.559308,54
14U-361-01-N,45.50612,-73.559308,1
14U-55-JO-S,45.50612,-73.559308,42
14U-449-PM-S,45.642795,-73.555487,19
14U-40-01-O,45.642795,-73.555487,24
14U-131-HP-S,45.572404,-73.55721,17
14U-131-01-S,45.572404,-73.55721,13
14U-67-JO-S,45.549611,-73.557888,39
14U-71-01-S,45.476567,-73.559921,30
14U-61-01-O,45.476567,-73.559921,24
14U-57-01-O,45.476567,-73.559921,16
14U-14-01-S,45.518146,-73.558734,15
14U-364-01-O,45.542555,-73.557888,65
14U-185-01-O,45.542555,-73.557888,47
14U-362-01-E,45.536177,-73.55795,2
14U-85-JO-E,45.536177,-73.55795,3
14U-29-JO-E,45.536177,-73.55795,26
14U-29-JO-O,45.536047,-73.558317,7
14U-358-01-E,45.516259,-73.558105,20
14U-15-JO-E,45.516259,-73.558105,19
14U-359-01-N,45.523882,-73.557288,4
14U-45-01-N,45.523882,-73.557288,4
14U-71-01-N,45.479012,-73.558735,12
14U-61-01-E,45.479012,-73.558735,22
14U-57-01-E,45.479012,-73.558735,30
14U-360-01-E,45.527905,-73.557425,40
14U-125-JO-E,45.527905,-73.557425,18
14U-715-01-E,45.513476,-73.556883,23
14U-361-01-N,45.513476,-73.556883,9
14U-30-01-N,45.513476,-73.556883,3
14U-14-01-N,45.513476,-73.556883,3
14U-364-01-O,45.513816,-73.557476,83
14U-358-01-O,45.513816,-73.557476,17
14U-355-01-S,45.513816,-73.557476,74
14U-350-01-O,45.513816,-73.557476,12
14U-150-01-O,45.513816,-73.557476,10
14U-61-01-E,45.481168,-73.558291,23
14U-61-01-O,45.484867,-73.557927,19
14U-364-01-O,45.546091,-73.556124,63
14U-185-01-O,45.546091,-73.556124,45
14U-107-JO-N,45.487566,-73.557217,30
14U-74-01-N,45.487566,-73.557217,2
14U-61-01-E,45.487566,-73.557217,26
14U-364-01-E,45.514223,-73.556522,18
14U-355-01-N,45.514223,-73.556522,18
14U-350-01-E,45.514223,-73.556522,118
14U-150-01-E,45.514223,-73.556522,18
14U-14-01-N,45.514223,-73.556522,4
14U-449-PM-N,45.665873,-73.552733,79
14U-449-HC-N,45.665873,-73.552733,47
14U-49-01-E,45.665873,-73.552733,51
14U-360-01-O,45.529574,-73.556087,4
14U-125-JO-O,45.529574,-73.556087,30
14U-10-01-S,45.52945,-73.556271,29
14U-360-01-E,45.529274,-73.556091,41
14U-125-JO-E,45.529274,-73.556091,19
14U-359-01-N,45.523151,-73.555711,3
14U-45-01-N,45.523151,-73.555711,3
14U-715-01-E,45.494316,-73.556555,10
14U-61-01-E,45.494316,-73.556555,28
14U-364-01-E,45.550905,-73.554758,43
14U-185-01-E,45.550905,-73.554758,12
14U-364-01-E,45.552212,-73.554646,44
14U-185-01-E,45.552212,-73.554646,13
14U-355-01-N,45.554681,-73.55419,53
14U-139-JO-N,45.554681,-73.55419,14
14U-364-01-O,45.554195,-73.554816,58
14U-185-01-O,45.554195,-73.554816,40
14U-360-01-O,45.5306,-73.555061,3
14U-125-JO-O,45.5306,-73.555061,29
14U-362-01-O,45.541615,-73.55475,120
14U-85-JO-O,45.541615,-73.55475,61
14U-29-JO-O,45.541615,-73.55475,4
14U-361-01-N,45.506022,-73.555596,3
14U-715-01-E,45.497807,-73.555364,12
14U-61-01-E,45.497807,-73.555364,30
14U-30-01-S,45.512248,-73.554566,56
14U-71-01-S,45.478605,-73.555927,27
14U-57-01-O,45.478605,-73.555927,13
14U-353-01-E,45.565398,-73.554189,26
14U-136-01-N,45.565398,-73.554189,11
14U-364-01-E,45.565136,-73.554286,48
14U-185-01-E,45.565136,-73.554286,17
14U-32-01-N,45.57659,-73.553281,15
14U-75-01-N,45.499518,-73.555392,5
14U-61-01-O,45.499518,-73.555392,11
14U-360-01-O,45.531446,-73.554266,2
14U-125-JO-O,45.531446,-73.554266,28
14U-361-01-N,45.513255,-73.553877,7
14U-359-01-S,45.523237,-73.553992,42
14U-45-LL-S,45.523237,-73.553992,44
14U-45-01-S,45.523237,-73.553992,41
14U-32-01-N,45.578084,-73.552259,14
14U-370-01-E,45.585594,-73.552133,80
14U-197-JO-E,45.585594,-73.552133,35
14U-197-HP-E,45.585594,-73.552133,35
14U-33-SO-S,45.585594,-73.552133,50
14U-33-LC-S,45.585594,-73.552133,23
14U-33-JO-S,45.585594,-73.552133,50
14U-368-01-E,45.533158,-73.551484,101
14U-364-01-O,45.533158,-73.551484,72
14U-360-01-E,45.533158,-73.551484,44
14U-357-01-S,45.533158,-73.551484,49
14U-355-01-S,45.533158,-73.551484,63
14U-353-01-O,45.533158,-73.551484,92
14U-353-01-E,45.533158,-73.551484,1
14U-350-01-O,45.533158,-73.551484,1
14U-350-01-E,45.533158,-73.551484,129
14U-125-LC-O,45.533158,-73.551484,28
14U-94-01-S,45.533158,-73.551484,28
14U-355-01-N,45.554088,-73.552578,52
14U-139-JO-N,45.554088,-73.552578,13
14U-439-LV-S,45.553293,-73.551976,21
14U-439-AM-S,45.553293,-73.551976,37
14U-97-LC-E,45.553293,-73.551976,18
14U-97-JO-O,45.553293,-73.551976,1
14U-97-JO-E,45.553293,-73.551976,43
14U-29-LC-E,45.546116,-73.55142,4
14U-29-JO-E,45.546116,-73.55142,32
14U-355-01-S,45.534835,-73.551427,62
14U-125-LC-O,45.534835,-73.551427,27
14U-125-JO-O,45.534835,-73.551427,26
14U-71-01-N,45.481132,-73.553008,20
14U-57-01-E,45.481132,-73.553008,38
14U-430-PM-E,45.518806,-73.551861,10
14U-410-PM-E,45.518806,-73.551861,10
14U-364-01-E,45.518806,-73.551861,20
14U-355-01-N,45.518806,-73.551861,20
14U-350-01-E,45.518806,-73.551861,120
14U-150-01-E,45.518806,-73.551861,20
14U-15-JO-O,45.523537,-73.552171,1
14U-15-JO-E,45.523537,-73.552171,24
14U-71-01-N,45.477668,-73.551546,16
14U-57-01-E,45.477668,-73.551546,34
14U-32-01-N,45.577921,-73.549669,13
14U-32-01-S,45.57791,-73.549994,38
14U-370-01-E,45.584791,-73.549751,81
14U-197-JO-E,45.584791,-73.549751,36
14U-197-HP-E,45.584791,-73.549751,36
14U-33-SO-S,45.584791,-73.549751,51
14U-33-LC-S,45.584791,-73.549751,24
14U-33-JO-S,45.584791,-73.549751,51
14U-29-LC-E,45.543828,-73.549167,7
14U-29-JO-E,45.543828,-73.549167,35
14U-364-01-E,45.573279,-73.548924,52
14U-185-01-E,45.573279,-73.548924,21
14U-362-01-O,45.550798,-73.54928,113
14U-85-JO-O,45.550798,-73.54928,56
14U-362-01-E,45.550494,-73.549225,10
14U-85-JO-E,45.550494,-73.549225,11
14U-358-01-E,45.526026,-73.549073,27
14U-34-JO-E,45.526026,-73.549073,3
14U-362-01-O,45.552748,-73.548291,112
14U-85-JO-O,45.552748,-73.548291,55
14U-358-01-O,45.529096,-73.548511,6
14U-34-JO-O,45.529096,-73.548511,33
14U-432-AM-S,45.577118,-73.54632,35
14U-432-AM-N,45.577118,-73.54632,1
14U-362-01-E,45.555008,-73.546436,13
14U-85-JO-E,45.555008,-73.546436,14
14U-355-01-N,45.541578,-73.546891,41
14U-125-LC-E,45.541578,-73.546891,8
14U-125-JO-E,45.541578,-73.546891,29
14U-364-01-O,45.531279,-73.546644,74
14U-358-01-O,45.531279,-73.546644,4
14U-357-01-S,45.531279,-73.546644,51
14U-355-01-S,45.531279,-73.546644,65
14U-353-01-E,45.531279,-73.546644,3
14U-350-01-O,45.531279,-73.546644,3
14U-94-01-S,45.531279,-73.546644,30
14U-29-LC-E,45.542955,-73.546225,8
14U-29-JO-E,45.542955,-73.546225,36
14U-355-01-N,45.544167,-73.54525,43
14U-125-LC-E,45.544167,-73.54525,10
14U-125-JO-E,45.544167,-73.54525,31
14U-183-01-E,45.671905,-73.541893,36
14U-355-01-S,45.551394,-73.545009,49
14U-139-JO-S,45.551394,-73.545009,42
14U-29-LC-E,45.54485,-73.544805,15
14U-29-JO-E,45.54485,-73.544805,43
14U-364-01-O,45.581394,-73.54417,43
14U-185-01-O,45.581394,-73.54417,25
14U-364-01-E,45.581086,-73.543941,57
14U-185-01-E,45.581086,-73.543941,26
14U-449-HC-S,45.671155,-73.542033,9
14U-449-AM-S,45.671155,-73.542033,9
14U-355-01-N,45.545565,-73.544433,44
14U-125-LC-E,45.545565,-73.544433,11
14U-125-JO-E,45.545565,-73.544433,32
14U-29-LC-E,45.542396,-73.544361,9
14U-29-JO-E,45.542396,-73.544361,37
14U-362-01-E,45.559232,-73.543704,15
14U-85-JO-E,45.559232,-73.543704,16
14U-449-HC-S,45.669658,-73.540235,8
14U-449-AM-S,45.669658,-73.540235,8
14U-183-01-O,45.673135,-73.540271,23
14U-362-01-E,45.560609,-73.542799,16
14U-85-JO-E,45.560609,-73.542799,17
14U-370-01-E,45.584212,-73.542108,84
14U-364-01-E,45.584212,-73.542108,59
14U-185-01-E,45.584212,-73.542108,28
14U-362-01-E,45.561304,-73.54237,17
14U-85-JO-E,45.561304,-73.54237,18
14U-355-01-N,45.547864,-73.54298,46
14U-125-LC-E,45.547864,-73.54298,13
14U-125-JO-E,45.547864,-73.54298,34
14U-370-01-O,45.586136,-73.54135,8
14U-364-01-O,45.586136,-73.54135,40
14U-185-01-O,45.586136,-73.54135,22
14U-29-LC-E,45.541795,-73.542355,10
14U-29-JO-E,45.541795,-73.542355,38
14U-370-01-O,45.587389,-73.540621,7
14U-364-01-O,45.587389,-73.540621,39
14U-185-01-O,45.587389,-73.540621,21
14U-449-HC-S,45.66759,-73.53868,7
14U-449-AM-S,45.66759,-73.53868,7
14U-125-LC-O,45.550497,-73.541267,15
14U-125-JO-O,45.550497,-73.541267,16
14U-355-01-S,45.550226,-73.54143,51
14U-139-JO-S,45.550226,-73.54143,44
14U-29-LC-E,45.543675,-73.540834,13
14U-29-JO-E,45.543675,-73.540834,41
14U-362-01-O,45.566956,-73.539738,105
14U-85-JO-O,45.566956,-73.539738,48
14U-370-01-O,45.590551,-73.538761,5
14U-364-01-O,45.590551,-73.538761,37
14U-185-01-O,45.590551,-73.538761,19
14U-26-01-O,45.590551,-73.538761,37
14U-125-LC-O,45.552662,-73.539826,14
14U-125-JO-O,45.552662,-73.539826,15
14U-353-01-O,45.559612,-73.539663,69
14U-125-LC-O,45.559612,-73.539663,9
14U-125-JO-O,45.559612,-73.539663,10
14U-34-JO-O,45.559612,-73.539663,13
14U-32-01-S,45.574375,-73.539283,42
14U-353-01-E,45.560333,-73.538762,21
14U-125-LC-E,45.560333,-73.538762,21
14U-125-JO-E,45.560333,-73.538762,42
14U-34-JO-E,45.560333,-73.538762,31
14U-353-01-O,45.543184,-73.53886,81
14U-34-JO-O,45.543184,-73.53886,25
14U-22-01-O,45.570093,-73.538503,43
14U-141-L2-E,45.606282,-73.536466,7
14U-141-JO-E,45.606282,-73.536466,49
14U-370-01-O,45.594999,-73.536154,3
14U-364-01-O,45.594999,-73.536154,35
14U-185-01-O,45.594999,-73.536154,17
14U-26-01-O,45.594999,-73.536154,35
14U-353-01-O,45.546214,-73.536984,79
14U-34-JO-O,45.546214,-73.536984,23
14U-125-LC-E,45.557336,-73.536531,18
14U-22-01-E,45.569247,-73.536734,6
14U-32-01-N,45.573257,-73.535581,8
14U-32-01-S,45.573331,-73.535988,43
14U-141-L2-E,45.605733,-73.534407,8
14U-141-JO-E,45.605733,-73.534407,50
14U-364-01-O,45.601545,-73.534525,31
14U-85-LC-O,45.601545,-73.534525,28
14U-85-JO-O,45.601545,-73.534525,27
14U-28-01-S,45.596176,-73.534232,37
14U-364-01-O,45.599056,-73.533693,33
14U-362-01-O,45.599056,-73.533693,86
14U-186-01-O,45.599056,-73.533693,47
14U-185-01-O,45.599056,-73.533693,15
14U-183-01-O,45.682637,-73.531199,19
14U-33-SO-S,45.583129,-73.533275,56
14U-33-LC-S,45.583129,-73.533275,29
14U-33-JO-S,45.583129,-73.533275,56
14U-353-01-E,45.550596,-73.53412,13
14U-34-JO-E,45.550596,-73.53412,17
14U-141-L2-E,45.605161,-73.532391,9
14U-141-JO-E,45.605161,-73.532391,51
14U-353-01-E,45.558588,-73.533201,19
14U-34-JO-E,45.558588,-73.533201,29
14U-382-01-O,45.526802,-73.711484,34
14U-64-01-N,45.526802,-73.711484,16
14U-487-AM-E,45.64985,-73.517854,12
14U-86-SO-E,45.64985,-73.517854,50
14U-86-01-E,45.64985,-73.517854,52
14U-166-PM-S,45.492984,-73.577838,36
14U-166-PM-N,45.492984,-73.577838,1
14U-166-L2-S,45.492984,-73.577838,48
14U-166-JO-S,45.492984,-73.577838,40
14U-66-PM-S,45.492984,-73.577838,36
14U-66-JO-S,45.492984,-73.577838,36
14U-27-LC-E,45.542842,-73.572147,2
14U-27-JO-E,45.542842,-73.572147,14
14U-468-01-E,45.518434,-73.743448,52
14U-382-01-E,45.518434,-73.743448,71
14U-68-SO-E,45.518434,-73.743448,56
14U-68-L2-E,45.518434,-73.743448,75
14U-68-AC-E,45.518434,-73.743448,82
14U-94-01-N,45.558098,-73.612136,30
14U-99-01-O,45.542282,-73.618765,27
14U-30-01-S,45.542282,-73.618765,27
14U-449-AM-N,45.626847,-73.579114,26
14U-40-01-E,45.626847,-73.579114,16
14U-360-01-O,45.489062,-73.583916,51
14U-360-01-E,45.489062,-73.583916,1
14U-356-SO-O,45.489062,-73.583916,51
14U-144-01-O,45.489062,-73.583916,38
14U-144-01-E,45.489062,-73.583916,1
14U-146-SW-O,45.553104,-73.638891,13
14U-146-JO-O,45.553104,-73.638891,12
14U-97-JO-O,45.543116,-73.561923,13
14U-170-JO-N,45.524581,-73.712663,20
14U-170-AC-S,45.524581,-73.712663,1
14U-170-AC-N,45.524581,-73.712663,22
14U-164-01-O,45.524581,-73.712663,31
14U-69-01-O,45.533934,-73.716876,75
14U-124-01-N,45.485507,-73.617703,17
14U-191-01-O,45.477695,-73.584634,9
14U-36-JO-O,45.477695,-73.584634,19
14U-129-SO-S,45.502504,-73.623803,15
14U-129-S2-S,45.502504,-73.623803,16
14U-129-JO-S,45.502504,-73.623803,16
14U-365-01-S,45.533574,-73.676773,17
14U-179-01-S,45.533574,-73.676773,8
14U-97-LC-E,45.547764,-73.561735,11
14U-97-JO-E,45.547764,-73.561735,36
14U-67-JO-N,45.547764,-73.561735,5
14U-365-01-S,45.530229,-73.647852,27
14U-179-01-S,45.530229,-73.647852,19
14U-360-01-E,45.505299,-73.578376,16
14U-144-01-E,45.505299,-73.578376,16
14U-107-JO-N,45.505299,-73.578376,43
14U-487-PM-E,45.695258,-73.487273,34
14U-410-PM-E,45.695258,-73.487273,48
14U-362-01-E,45.695258,-73.487273,109
14U-189-JO-E,45.695258,-73.487273,62
14U-86-SO-E,45.695258,-73.487273,107
14U-86-01-E,45.695258,-73.487273,109
14U-46-AC-O,45.521583,-73.596747,15
14U-101-01-O,45.473819,-73.578142,9
14U-101-01-O,45.472757,-73.57904,10
14U-350-01-E,45.448198,-73.592068,63
14U-36-JO-E,45.448198,-73.592068,9
14U-100-JO-O,45.530741,-73.649904,14
14U-37-01-S,45.456269,-73.582127,63
14U-191-01-O,45.458003,-73.616018,24
14U-191-01-O,45.467779,-73.597882,17
14U-191-01-E,45.450438,-73.629711,68
14U-191-01-E,45.452353,-73.626021,69
14U-166-L2-S,45.493816,-73.612425,31
14U-166-L2-N,45.493816,-73.612425,25
14U-11-01-E,45.493816,-73.612425,4
14U-448-PM-E,45.647707,-73.567132,39
14U-448-AM-E,45.647707,-73.567132,38
14U-353-01-E,45.647707,-73.567132,89
14U-48-GC-E,45.647707,-73.567132,51
14U-48-GB-E,45.647707,-73.567132,51
14U-48-AC-E,45.647707,-73.567132,45
14U-48-AB-E,45.647707,-73.567132,45
14U-363-01-S,45.532735,-73.616111,30
14U-55-JO-S,45.532735,-73.616111,19
14U-353-01-E,45.564537,-73.55155,25
14U-136-01-N,45.564537,-73.55155,10
14U-353-01-O,45.56403,-73.550719,65
14U-136-01-S,45.56403,-73.550719,28
14U-715-01-O,45.50852,-73.553927,7
14U-129-SO-S,45.50852,-73.553927,50
14U-129-S2-S,45.50852,-73.553927,49
14U-129-S2-N,45.50852,-73.553927,5
14U-129-JO-N,45.50852,-73.553927,4
14U-14-01-S,45.50852,-73.553927,24
14U-11-SO-E,45.499431,-73.600552,14
14U-11-01-E,45.499431,-73.600552,12
14U-183-01-O,45.697376,-73.491974,1
14U-183-01-E,45.697376,-73.491974,57
14U-353-01-O,45.530369,-73.545354,86
14U-34-JO-O,45.530369,-73.545354,30
14U-97-JO-O,45.552269,-73.55624,5
14U-439-LV-S,45.571785,-73.603519,12
14U-439-AM-S,45.571785,-73.603519,28
14U-439-PM-N,45.565282,-73.587861,5
14U-439-LV-N,45.565282,-73.587861,10
14U-439-PM-N,45.561065,-73.574407,3
14U-439-LV-N,45.561065,-73.574407,6
14U-439-LV-S,45.562708,-73.580191,18
14U-439-AM-S,45.562708,-73.580191,34
14U-368-01-O,45.532976,-73.552376,1
14U-368-01-E,45.532976,-73.552376,104
14U-362-01-O,45.532976,-73.552376,131
14U-362-01-E,45.532976,-73.552376,1
14U-357-01-S,45.532976,-73.552376,57
14U-357-01-N,45.532976,-73.552376,1
14U-356-SO-O,45.532976,-73.552376,1
14U-356-SO-E,45.532976,-73.552376,171
14U-94-01-N,45.532976,-73.552376,6
14U-358-01-E,45.523563,-73.551437,25
14U-117-01-N,45.534224,-73.709676,25
14U-78-01-E,45.451087,-73.593374,11
14U-78-01-E,45.469735,-73.588825,23
14U-435-JO-E,45.499955,-73.630293,12
14U-369-01-S,45.499955,-73.630293,11
14U-165-JO-S,45.499955,-73.630293,12
14U-107-JO-S,45.485226,-73.558427,16
14U-715-01-O,45.494249,-73.559731,19
14U-107-JO-N,45.494249,-73.559731,33
14U-22-01-E,45.566414,-73.528313,9
14U-141-L2-E,45.59656,-73.534633,15
14U-141-JO-O,45.59656,-73.534633,1
14U-141-JO-E,45.59656,-73.534633,59
14U-371-01-S,45.486606,-73.636652,47
14U-129-SO-N,45.486606,-73.636652,46
14U-129-S2-N,45.486606,-73.636652,51
14U-129-JO-N,45.486606,-73.636652,53
14U-17-01-S,45.486606,-73.636652,26
14U-36-JO-E,45.498148,-73.564786,60
14U-115-PM-E,45.489795,-73.672037,16
14U-115-AM-O,45.489795,-73.672037,23
14U-350-01-O,45.475739,-73.573898,47
14U-108-01-O,45.475739,-73.573898,12
14U-61-01-E,45.485257,-73.55759,25
14U-71-01-N,45.482901,-73.557973,23
14U-61-01-E,45.482901,-73.557973,24
14U-57-01-E,45.482901,-73.557973,41
14U-101-01-O,45.463714,-73.587729,18
14U-37-01-N,45.463714,-73.587729,49
14U-183-01-E,45.682303,-73.531416,39
14U-747-01-E,45.502245,-73.566784,25
14U-435-JO-E,45.502245,-73.566784,39
14U-430-PM-E,45.502245,-73.566784,4
14U-427-PM-E,45.502245,-73.566784,9
14U-410-PM-E,45.502245,-73.566784,4
14U-364-01-E,45.502245,-73.566784,11
14U-355-01-N,45.502245,-73.566784,11
14U-350-01-E,45.502245,-73.566784,111
14U-150-01-E,45.502245,-73.566784,11
14U-168-JO-S,45.496969,-73.559422,9
14U-74-01-S,45.496969,-73.559422,5
14U-22-01-E,45.575631,-73.516389,18
14U-448-AM-O,45.627317,-73.595543,17
14U-380-01-O,45.627317,-73.595543,8
14U-49-AM-O,45.627317,-73.595543,24
14U-49-01-O,45.627317,-73.595543,38
14U-43-AB-O,45.627317,-73.595543,18
14U-90-01-O,45.459042,-73.62724,29
14U-90-01-O,45.46018,-73.626563,28
14U-101-01-O,45.475154,-73.577192,8
14U-362-01-O,45.579014,-73.532565,99
14U-85-JO-O,45.579014,-73.532565,42
14U-362-01-E,45.580659,-73.531385,25
14U-85-JO-E,45.580659,-73.531385,26
14U-28-01-S,45.5908,-73.516689,45
14U-22-01-O,45.574199,-73.51795,33
14U-486-PM-E,45.641875,-73.514345,10
14U-186-01-E,45.641875,-73.514345,22
14U-362-01-E,45.610499,-73.514988,50
14U-189-JO-E,45.610499,-73.514988,16
14U-26-01-E,45.610499,-73.514988,23
14U-22-01-O,45.575978,-73.516354,32
14U-22-01-E,45.577204,-73.514981,19
14U-486-PM-E,45.646843,-73.512643,12
14U-430-PM-E,45.646843,-73.512643,36
14U-186-01-E,45.646843,-73.512643,24
14U-22-01-E,45.602508,-73.51252,43
14U-22-01-O,45.605271,-73.512536,7
14U-430-PM-E,45.598892,-73.512124,28
14U-410-PM-E,45.598892,-73.512124,28
14U-22-01-E,45.598892,-73.512124,41
14U-28-01-N,45.58967,-73.5125,5
14U-28-01-S,45.589639,-73.512943,46
14U-362-01-O,45.65415,-73.510496,40
14U-186-01-O,45.65415,-73.510496,24
14U-86-SO-E,45.65415,-73.510496,62
14U-86-01-E,45.65415,-73.510496,64
14U-22-01-E,45.596497,-73.511703,40
14U-486-PM-E,45.65537,-73.509689,14
14U-362-01-E,45.65537,-73.509689,83
14U-186-01-E,45.65537,-73.509689,27
14U-86-SO-O,45.65537,-73.509689,50
14U-86-01-O,45.65537,-73.509689,50
14U-22-01-E,45.594713,-73.511193,39
14U-187-01-O,45.665458,-73.510409,1
14U-187-01-E,45.665458,-73.510409,45
14U-33-SO-S,45.581862,-73.510998,64
14U-22-01-E,45.581862,-73.510998,22
14U-487-PM-E,45.642936,-73.509185,9
14U-86-SO-O,45.642936,-73.509185,64
14U-86-01-O,45.642936,-73.509185,64
14U-22-01-O,45.59227,-73.510578,13
14U-487-AM-E,45.660396,-73.50798,19
14U-486-PM-E,45.660396,-73.50798,16
14U-430-PM-E,45.660396,-73.50798,39
14U-362-01-E,45.660396,-73.50798,86
14U-186-01-E,45.660396,-73.50798,30
14U-486-AM-O,45.66373,-73.5072,21
14U-430-AM-O,45.66373,-73.5072,17
14U-362-01-O,45.66373,-73.5072,35
14U-186-01-O,45.66373,-73.5072,19
14U-486-PM-E,45.66344,-73.506924,17
14U-430-PM-E,45.66344,-73.506924,40
14U-362-01-E,45.66344,-73.506924,87
14U-186-01-E,45.66344,-73.506924,31
14U-86-SO-E,45.642648,-73.506234,43
14U-86-01-E,45.642648,-73.506234,45
14U-22-01-O,45.58632,-73.508124,16
14U-362-01-E,45.671491,-73.504157,91
14U-362-01-O,45.672076,-73.503173,28
14U-187-01-E,45.672076,-73.503173,39
14U-487-AM-O,45.657685,-73.503316,25
14U-187-01-O,45.657685,-73.503316,18
14U-487-PM-E,45.659912,-73.502306,17
14U-187-01-E,45.659912,-73.502306,31
14U-362-01-O,45.636738,-73.502402,54
14U-187-01-O,45.636738,-73.502402,32
14U-364-01-O,45.604001,-73.54111,28
14U-85-LC-O,45.604001,-73.54111,25
14U-85-JO-O,45.604001,-73.54111,24
14U-364-01-O,45.602862,-73.538309,29
14U-85-LC-O,45.602862,-73.538309,26
14U-85-JO-O,45.602862,-73.538309,25
14U-362-01-E,45.595214,-73.53068,33
14U-189-JO-O,45.595214,-73.53068,65
14U-85-JO-E,45.595214,-73.53068,34
14U-28-01-N,45.595214,-73.53068,13
14U-26-01-O,45.595214,-73.53068,30
14U-353-01-O,45.553953,-73.532071,75
14U-34-JO-O,45.553953,-73.532071,19
14U-362-01-O,45.604493,-73.529716,83
14U-185-01-O,45.604493,-73.529716,12
14U-353-01-E,45.557918,-73.531318,18
14U-34-JO-E,45.557918,-73.531318,28
14U-33-SO-S,45.582428,-73.53068,57
14U-33-LC-S,45.582428,-73.53068,30
14U-33-JO-S,45.582428,-73.53068,57
14U-186-01-O,45.606028,-73.52953,43
14U-186-01-E,45.607107,-73.528516,8
14U-353-01-O,45.55662,-73.530491,73
14U-34-JO-O,45.55662,-73.530491,17
14U-362-01-E,45.594489,-73.52834,32
14U-189-JO-O,45.594489,-73.52834,64
14U-85-JO-E,45.594489,-73.52834,33
14U-28-01-N,45.594489,-73.52834,12
14U-26-01-O,45.594489,-73.52834,29
14U-362-01-O,45.594496,-73.528691,90
14U-189-JO-E,45.594496,-73.528691,4
14U-85-JO-O,45.594496,-73.528691,33
14U-28-01-S,45.594496,-73.528691,40
14U-26-01-E,45.594496,-73.528691,11
14U-186-01-O,45.609103,-73.527759,41
14U-32-01-S,45.570823,-73.528592,46
14U-186-01-E,45.612357,-73.52565,11
14U-26-01-O,45.612357,-73.52565,14
14U-28-01-N,45.593221,-73.524143,9
14U-362-01-E,45.593477,-73.52501,30
14U-189-JO-O,45.593477,-73.52501,62
14U-85-JO-E,45.593477,-73.52501,31
14U-28-01-N,45.593477,-73.52501,10
14U-26-01-O,45.593477,-73.52501,27
14U-362-01-E,45.602648,-73.524145,42
14U-185-01-E,45.602648,-73.524145,43
14U-189-JO-E,45.595536,-73.523206,7
14U-26-01-E,45.595536,-73.523206,14
14U-189-JO-E,45.597041,-73.522328,8
14U-26-01-E,45.597041,-73.522328,15
14U-362-01-O,45.60214,-73.521728,79
14U-185-01-O,45.60214,-73.521728,8
14U-32-01-S,45.568731,-73.522352,48
14U-487-AM-E,45.64542,-73.519237,10
14U-86-SO-E,45.64542,-73.519237,48
14U-86-01-E,45.64542,-73.519237,50
14U-185-01-O,45.601506,-73.519566,7
14U-362-01-E,45.601455,-73.520065,44
14U-185-01-E,45.601455,-73.520065,45
14U-33-SO-N,45.578973,-73.519671,7
14U-33-JO-N,45.578973,-73.519671,3
14U-362-01-O,45.602897,-73.519082,77
14U-189-JO-O,45.602897,-73.519082,57
14U-26-01-O,45.602897,-73.519082,22
14U-22-01-O,45.572079,-73.519776,35
14U-487-AM-E,45.659433,-73.516388,17
14U-86-SO-E,45.659433,-73.516388,56
14U-86-01-E,45.659433,-73.516388,58
14U-185-01-O,45.600809,-73.517205,6
14U-487-PM-O,45.638937,-73.515721,34
14U-487-AM-O,45.638937,-73.515721,35
14U-486-AM-O,45.638937,-73.515721,29
14U-430-AM-O,45.638937,-73.515721,23
14U-186-01-O,45.638937,-73.515721,30
14U-362-01-O,45.609086,-73.515928,73
14U-189-JO-O,45.609086,-73.515928,53
14U-26-01-O,45.609086,-73.515928,18
14U-362-01-E,45.651588,-73.502068,79
14U-187-01-E,45.651588,-73.502068,27
14U-86-SO-O,45.651588,-73.502068,45
14U-86-01-O,45.651588,-73.502068,45
14U-183-01-O,45.696826,-73.500233,4
14U-183-01-E,45.696687,-73.500376,51
14U-362-01-O,45.638019,-73.501961,53
14U-187-01-O,45.638019,-73.501961,31
14U-487-AM-O,45.664963,-73.50089,22
14U-187-01-O,45.664963,-73.50089,15
14U-362-01-O,45.640032,-73.501261,52
14U-187-01-O,45.640032,-73.501261,30
14U-487-PM-E,45.666898,-73.500052,20
14U-187-01-E,45.666898,-73.500052,34
14U-86-SO-O,45.641552,-73.50068,67
14U-86-01-O,45.641552,-73.50068,67
14U-362-01-E,45.643426,-73.499584,72
14U-187-01-E,45.643426,-73.499584,20
14U-487-PM-E,45.671089,-73.498659,23
14U-186-01-E,45.685748,-73.499183,41
14U-86-SO-E,45.685748,-73.499183,99
14U-86-01-E,45.685748,-73.499183,101
14U-362-01-E,45.644778,-73.499117,73
14U-187-01-E,45.644778,-73.499117,21
14U-362-01-O,45.64631,-73.498809,48
14U-187-01-O,45.64631,-73.498809,26
14U-183-01-O,45.69751,-73.496978,3
14U-362-01-O,45.670893,-73.496361,25
14U-86-SO-O,45.650483,-73.494842,43
14U-86-01-O,45.650483,-73.494842,43
14U-362-01-O,45.670746,-73.495415,24
14U-487-PM-E,45.672975,-73.49326,25
14U-410-PM-E,45.672975,-73.49326,40
14U-362-01-E,45.672975,-73.49326,97
14U-189-JO-E,45.672975,-73.49326,50
14U-189-JO-O,45.661845,-73.493559,23
