stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,wheelchair_boarding
3800122,58422,Beaconsfield / Lakeview,45.418070,-73.889399,http://m.stm.info/fr/horaires/arrets/58422/bus,0
3800124,58423,Beaconsfield / Lakeview,45.417879,-73.889583,http://m.stm.info/fr/horaires/arrets/58423/bus,0
3800144,58427,Beaconsfield / Woodland,45.419319,-73.883361,http://m.stm.info/fr/horaires/arrets/58427/bus,1
3800154,58429,Beaconsfield / Saint-Louis,45.419866,-73.879461,http://m.stm.info/fr/horaires/arrets/58429/bus,0
3800254,58439,Sherbrooke / Fleet,45.436802,-73.869623,http://m.stm.info/fr/horaires/arrets/58439/bus,0
3800264,58441,Beaconsfield / Harrow,45.423436,-73.867437,http://m.stm.info/fr/horaires/arrets/58441/bus,0
3800274,58443,Sherbrooke / Brighton,45.436582,-73.866686,http://m.stm.info/fr/horaires/arrets/58443/bus,0
3800282,58444,Sherbrooke / Westcroft,45.436736,-73.864915,http://m.stm.info/fr/horaires/arrets/58444/bus,0
121851,53251,Station Honoré-Beaugrand / Sherbrooke,45.596466,-73.534721,http://m.stm.info/fr/horaires/arrets/53251/bus,1
1910393,61116,Marie-Curie / Frederick-Banting,45.481849,-73.768340,http://m.stm.info/fr/horaires/arrets/61116/bus,0
4000767,58595,Sainte-Marie / Sortie 44-Autoroute 40,45.427742,-73.920728,http://m.stm.info/fr/horaires/arrets/58595/bus,0
108547,51243,Décarie / Monkland,45.479450,-73.619945,http://m.stm.info/fr/horaires/arrets/51243/bus,1
139027,54399,De Maisonneuve / De Champlain,45.522317,-73.554678,http://m.stm.info/fr/horaires/arrets/54399/bus,1
139034,54400,privé Honoré-Beaugrand sud / Sherbrooke,45.596560,-73.534620,http://m.stm.info/fr/horaires/arrets/54400/bus,0
139002,54397,Maurice-Duplessis / Rivière-des-Prairies,45.650911,-73.561452,http://m.stm.info/fr/horaires/arrets/54397/bus,1
3700351,58383,De Salaberry / Acres,45.460536,-73.851646,http://m.stm.info/fr/horaires/arrets/58383/bus,0
139056,54402,Carrie Derrick /,45.474850,-73.548090,http://m.stm.info/fr/horaires/arrets/54402/bus,0
139062,54403,Moulins / Pierre-Dupuy,45.489110,-73.544210,http://m.stm.info/fr/horaires/arrets/54403/bus,0
121969,53277,Station  Honoré-Beaugrand,45.596697,-73.534199,http://m.stm.info/fr/horaires/arrets/53277/bus,0
127191,53817,Station  Place Saint-Henri,45.477069,-73.586296,http://m.stm.info/fr/horaires/arrets/53817/bus,1
139084,54404,Saint-Patrick / Briand,45.462932,-73.597265,http://m.stm.info/fr/horaires/arrets/54404/bus,0
139094,59304,Gouin / Saint-Hubert,45.558662,-73.668075,http://m.stm.info/fr/horaires/arrets/59304/bus,0
3800767,60148,Beaconsfield / Beaconsfield Court,45.426099,-73.860167,http://m.stm.info/fr/horaires/arrets/60148/bus,1
139135,59308,Saint-Antoine / Saint-Urbain,45.505356,-73.558455,http://m.stm.info/fr/horaires/arrets/59308/bus,1
139144,59309,Saint-Antoine / Gosford,45.509080,-73.555556,http://m.stm.info/fr/horaires/arrets/59309/bus,0
3700820,60124,Transcanadienne / No 16800,45.454196,-73.851233,http://m.stm.info/fr/horaires/arrets/60124/bus,0
1909081,59629,Alexis-Nihon / des Appalaches,45.514231,-73.707940,http://m.stm.info/fr/horaires/arrets/59629/bus,1
1909092,59630,des Nations / entrée du golf,45.513785,-73.710465,http://m.stm.info/fr/horaires/arrets/59630/bus,1
1909104,59631,des Harfangs / Poirier,45.510411,-73.708220,http://m.stm.info/fr/horaires/arrets/59631/bus,1
1909113,59632,des Nations / Ernest-Hemingway,45.512393,-73.710636,http://m.stm.info/fr/horaires/arrets/59632/bus,0
2001783,59676,Laird / Canora,45.516998,-73.643761,http://m.stm.info/fr/horaires/arrets/59676/bus,0
139171,59312,Station Radisson Nord / Terminus,45.589610,-73.540004,http://m.stm.info/fr/horaires/arrets/59312/bus,1
1601504,54644,Wilfrid-Pelletier / Roi-René,45.610191,-73.550813,http://m.stm.info/fr/horaires/arrets/54644/bus,1
107664,51086,Queen-Mary / Lemieux,45.486806,-73.626237,http://m.stm.info/fr/horaires/arrets/51086/bus,1
107684,51090,Côte-Saint-Luc / Girouard,45.478813,-73.626399,http://m.stm.info/fr/horaires/arrets/51090/bus,1
107771,51107,Papineau / Crémazie,45.554191,-73.620797,http://m.stm.info/fr/horaires/arrets/51107/bus,1
107832,51117,Queen-Mary / Victoria,45.488775,-73.624775,http://m.stm.info/fr/horaires/arrets/51117/bus,1
107842,51121,de Monkland / de Melrose,45.473380,-73.624929,http://m.stm.info/fr/horaires/arrets/51121/bus,1
107863,51126,Querbes / Jean-Talon,45.5285,-73.623694,http://m.stm.info/fr/horaires/arrets/51126/bus,1
107914,51135,Sherbrooke / Madison,45.465816,-73.624780,http://m.stm.info/fr/horaires/arrets/51135/bus,1
107992,51145,Queen-Mary / Roslyn,45.489983,-73.623773,http://m.stm.info/fr/horaires/arrets/51145/bus,1
108011,51149,Saint-Laurent / Faillon,45.536401,-73.622036,http://m.stm.info/fr/horaires/arrets/51149/bus,1
108041,51155,Station Côte-des-Neiges Ouest / Lacombe,45.496809,-73.623257,http://m.stm.info/fr/horaires/arrets/51155/bus,1
108117,51166,De Maisonneuve / Benny,45.462994,-73.624295,http://m.stm.info/fr/horaires/arrets/51166/bus,0
108177,51176,Queen-Mary / Cedar Crescent,45.490975,-73.622860,http://m.stm.info/fr/horaires/arrets/51176/bus,1
108242,51189,Jarry / Fabre,45.552176,-73.620103,http://m.stm.info/fr/horaires/arrets/51189/bus,1
108292,51198,Jean-Talon / Alexandra,45.532588,-73.620322,http://m.stm.info/fr/horaires/arrets/51198/bus,1
108331,51207,Christophe-Colomb / Villeray,45.545797,-73.619226,http://m.stm.info/fr/horaires/arrets/51207/bus,1
108342,51211,Sherbrooke / Hingston,45.467872,-73.621413,http://m.stm.info/fr/horaires/arrets/51211/bus,1
108371,51219,Ozias-Leduc / Gouin,45.630069,-73.617779,http://m.stm.info/fr/horaires/arrets/51219/bus,1
108448,51228,Clark / Jean-Talon,45.533673,-73.618199,http://m.stm.info/fr/horaires/arrets/51228/bus,1
108509,51237,Côte-Saint-Luc / No 5105,45.482685,-73.620625,http://m.stm.info/fr/horaires/arrets/51237/bus,0
108542,51241,Station Villa-Maria / Terminus,45.479681,-73.619607,http://m.stm.info/fr/horaires/arrets/51241/bus,1
108653,51257,du Parc / Beaumont,45.529137,-73.618172,http://m.stm.info/fr/horaires/arrets/51257/bus,1
108704,51267,Queen-Mary / Gatineau,45.495506,-73.618408,http://m.stm.info/fr/horaires/arrets/51267/bus,1
108734,51270,Notre-Dame-de-Grâce / Marcil,45.473653,-73.618444,http://m.stm.info/fr/horaires/arrets/51270/bus,1
108771,51274,Papineau / Tillemont,45.552036,-73.6160,http://m.stm.info/fr/horaires/arrets/51274/bus,1
108842,51283,Perras / Ozias-Leduc,45.627557,-73.614945,http://m.stm.info/fr/horaires/arrets/51283/bus,1
108923,51295,Christophe-Colomb / Everett,45.544059,-73.615699,http://m.stm.info/fr/horaires/arrets/51295/bus,1
108963,51299,Pie-IX / Denis-Papin,45.576602,-73.614537,http://m.stm.info/fr/horaires/arrets/51299/bus,1
109017,51307,Côte-Saint-Luc / Bonavista,45.483405,-73.616709,http://m.stm.info/fr/horaires/arrets/51307/bus,0
109062,51316,Jarry / D'Iberville,45.559284,-73.613701,http://m.stm.info/fr/horaires/arrets/51316/bus,1
109123,51324,Papineau / L.-O.-David,45.550714,-73.613540,http://m.stm.info/fr/horaires/arrets/51324/bus,1
109142,51328,Villeray / Chabot,45.552403,-73.613208,http://m.stm.info/fr/horaires/arrets/51328/bus,1
109171,51335,Station Jean-Talon Est / Saint-Hubert,45.540658,-73.612953,http://m.stm.info/fr/horaires/arrets/51335/bus,1
109281,51351,De Lorimier / Villeray,45.553369,-73.611730,http://m.stm.info/fr/horaires/arrets/51351/bus,0
109302,51356,Jean-Talon / Christophe-Colomb,45.542611,-73.612047,http://m.stm.info/fr/horaires/arrets/51356/bus,1
114294,52145,Saint-Joseph / Papineau,45.535035,-73.579523,http://m.stm.info/fr/horaires/arrets/52145/bus,1
114352,52156,Maurice-Duplessis / Pierre-Baillargeon,45.641514,-73.576534,http://m.stm.info/fr/horaires/arrets/52156/bus,1
114444,52171,Notre-Dame / Rose-de-Lima,45.479687,-73.580632,http://m.stm.info/fr/horaires/arrets/52171/bus,0
114493,52177,Peel / du Docteur-Penfield,45.503342,-73.579713,http://m.stm.info/fr/horaires/arrets/52177/bus,1
114541,52187,D'Iberville / Masson,45.542750,-73.577249,http://m.stm.info/fr/horaires/arrets/52187/bus,1
114561,52194,Station Guy-Concordia (Guy / De Maisonneuve),45.495319,-73.578226,http://m.stm.info/fr/horaires/arrets/52194/bus,0
114634,52204,Sherbrooke / de la Montagne,45.499507,-73.578792,http://m.stm.info/fr/horaires/arrets/52204/bus,1
114692,52212,Rosemont / 17e Avenue,45.557332,-73.576999,http://m.stm.info/fr/horaires/arrets/52212/bus,1
114752,52224,Bélanger / 43e Avenue,45.577572,-73.576507,http://m.stm.info/fr/horaires/arrets/52224/bus,1
114801,52228,de l'Église / Lesage,45.463366,-73.578771,http://m.stm.info/fr/horaires/arrets/52228/bus,0
114863,52235,Viau / Saint-Zotique,45.572336,-73.576322,http://m.stm.info/fr/horaires/arrets/52235/bus,1
114902,52244,Notre-Dame / Atwater,45.481410,-73.577838,http://m.stm.info/fr/horaires/arrets/52244/bus,1
114991,52253,de l'Assomption / Bélanger,45.578852,-73.575139,http://m.stm.info/fr/horaires/arrets/52253/bus,1
115014,52257,Saint-Joseph / Parthenais,45.538468,-73.576226,http://m.stm.info/fr/horaires/arrets/52257/bus,1
115054,52266,Maurice-Duplessis / Rodolphe-Forget,45.643666,-73.573221,http://m.stm.info/fr/horaires/arrets/52266/bus,0
115143,52276,Peel / Sherbrooke,45.501933,-73.576817,http://m.stm.info/fr/horaires/arrets/52276/bus,1
115182,52284,René-Lévesque / Saint-Mathieu,45.492349,-73.576584,http://m.stm.info/fr/horaires/arrets/52284/bus,1
115198,52288,Saint-Denis / Duluth,45.520564,-73.575720,http://m.stm.info/fr/horaires/arrets/52288/bus,0
115283,52298,du Parc / Prince-Arthur,45.510468,-73.575875,http://m.stm.info/fr/horaires/arrets/52298/bus,1
115372,52314,Sherbrooke / Mansfield,45.503330,-73.575229,http://m.stm.info/fr/horaires/arrets/52314/bus,1
115422,52318,Bélanger / de Pontoise,45.581862,-73.573339,http://m.stm.info/fr/horaires/arrets/52318/bus,1
115491,52326,Guy / René-Lévesque,45.493793,-73.574735,http://m.stm.info/fr/horaires/arrets/52326/bus,1
115551,52339,Lacordaire / Bélanger,45.582895,-73.572283,http://m.stm.info/fr/horaires/arrets/52339/bus,1
115564,52346,Saint-Joseph / D'Iberville,45.541013,-73.573738,http://m.stm.info/fr/horaires/arrets/52346/bus,1
115584,52350,Masson / Saint-Michel,45.550857,-73.573149,http://m.stm.info/fr/horaires/arrets/52350/bus,1
115631,52357,Viau / Beaubien,45.571165,-73.572064,http://m.stm.info/fr/horaires/arrets/52357/bus,1
115714,52369,Sherbrooke / University,45.504801,-73.573545,http://m.stm.info/fr/horaires/arrets/52369/bus,1
115752,52375,Perras / 57e Avenue,45.656085,-73.569494,http://m.stm.info/fr/horaires/arrets/52375/bus,1
115782,52379,Maurice-Duplessis / J.-J.-Joubert,45.646542,-73.569863,http://m.stm.info/fr/horaires/arrets/52379/bus,1
115851,52388,Papineau / Marie-Anne,45.531852,-73.572109,http://m.stm.info/fr/horaires/arrets/52388/bus,1
115964,52404,Rachel / De Lanaudière,45.527676,-73.572135,http://m.stm.info/fr/horaires/arrets/52404/bus,1
115994,52409,Sherbrooke / Aylmer,45.505966,-73.572609,http://m.stm.info/fr/horaires/arrets/52409/bus,1
116094,52421,Saint-Joseph / 3e Avenue,45.544819,-73.570957,http://m.stm.info/fr/horaires/arrets/52421/bus,1
121883,53261,Saint-Clément / Ontario,45.558483,-73.536201,http://m.stm.info/fr/horaires/arrets/53261/bus,1
121924,53271,Sainte-Catherine / Pie-IX,45.548261,-73.535484,http://m.stm.info/fr/horaires/arrets/53271/bus,1
122054,53289,Sherbrooke / Saint-Donat,45.600821,-73.532269,http://m.stm.info/fr/horaires/arrets/53289/bus,1
122182,53304,Hochelaga / Desautels,45.580967,-73.531531,http://m.stm.info/fr/horaires/arrets/53304/bus,1
122213,53308,Saint-Clément / Adam,45.557188,-73.532188,http://m.stm.info/fr/horaires/arrets/53308/bus,1
122233,53313,Des Ormeaux / Sherbrooke,45.604554,-73.530476,http://m.stm.info/fr/horaires/arrets/53313/bus,1
122292,53324,Sainte-Catherine / Leclaire,45.555318,-73.531191,http://m.stm.info/fr/horaires/arrets/53324/bus,1
122352,53332,Sherbrooke / Desmarteau,45.607879,-73.528432,http://m.stm.info/fr/horaires/arrets/53332/bus,1
122381,53337,Des Ormeaux / De Teck,45.603962,-73.527909,http://m.stm.info/fr/horaires/arrets/53337/bus,1
122432,53344,Sherbrooke / Fletcher,45.611015,-73.526733,http://m.stm.info/fr/horaires/arrets/53344/bus,1
122493,53352,Des Ormeaux / de Marseille,45.603309,-73.526191,http://m.stm.info/fr/horaires/arrets/53352/bus,1
122603,53360,Honoré-Beaugrand / Hochelaga,45.593296,-73.524822,http://m.stm.info/fr/horaires/arrets/53360/bus,1
122632,53364,Hochelaga / Liébert,45.595896,-73.523298,http://m.stm.info/fr/horaires/arrets/53364/bus,1
122734,53384,Notre-Dame / Clarence-Gagnon,45.570343,-73.520890,http://m.stm.info/fr/horaires/arrets/53384/bus,1
122742,53386,Hochelaga / Des Ormeaux,45.601667,-73.519850,http://m.stm.info/fr/horaires/arrets/53386/bus,1
122754,53390,Industriel / Jean-Viel,45.647376,-73.518623,http://m.stm.info/fr/horaires/arrets/53390/bus,0
122804,53399,La Fontaine / Émile-Legrand,45.580034,-73.519033,http://m.stm.info/fr/horaires/arrets/53399/bus,1
122884,53409,Hochelaga / Taillon,45.606242,-73.517006,http://m.stm.info/fr/horaires/arrets/53409/bus,1
122931,53417,Honoré-Beaugrand / Ontario,45.590836,-73.516359,http://m.stm.info/fr/horaires/arrets/53417/bus,1
122962,53422,Hochelaga / Hector,45.610766,-73.515167,http://m.stm.info/fr/horaires/arrets/53422/bus,1
122986,53427,Saint-Jean-Baptiste / Sherbrooke,45.643982,-73.514514,http://m.stm.info/fr/horaires/arrets/53427/bus,1
123132,53447,Prince-Arthur / 44e Avenue,45.667158,-73.510531,http://m.stm.info/fr/horaires/arrets/53447/bus,0
123134,53448,Prince-Arthur / François-Harel,45.666907,-73.510404,http://m.stm.info/fr/horaires/arrets/53448/bus,1
123146,53452,Des Ormeaux / Notre-Dame,45.599565,-73.512880,http://m.stm.info/fr/horaires/arrets/53452/bus,1
123172,53459,Notre-Dame / Meese,45.607391,-73.511957,http://m.stm.info/fr/horaires/arrets/53459/bus,1
123234,53468,Notre-Dame / Hector,45.609799,-73.510805,http://m.stm.info/fr/horaires/arrets/53468/bus,0
123352,53478,Notre-Dame / Caty,45.582369,-73.510756,http://m.stm.info/fr/horaires/arrets/53478/bus,1
123372,53482,Bellerive / Baldwin,45.597391,-73.510502,http://m.stm.info/fr/horaires/arrets/53482/bus,1
123411,53490,du Tricentenaire / Forsyth,45.652494,-73.507980,http://m.stm.info/fr/horaires/arrets/53490/bus,1
123472,53501,Sherbrooke / 42e Avenue,45.665123,-73.506743,http://m.stm.info/fr/horaires/arrets/53501/bus,1
123562,53512,Sherbrooke / 53e Avenue,45.672303,-73.504210,http://m.stm.info/fr/horaires/arrets/53512/bus,1
123574,53515,De Montigny / Régnier,45.655487,-73.503811,http://m.stm.info/fr/horaires/arrets/53515/bus,1
123703,53532,53e Avenue / Forsyth,45.671746,-73.502188,http://m.stm.info/fr/horaires/arrets/53532/bus,1
3201074,57978,De Salaberry / Sommerset,45.465942,-73.849210,http://m.stm.info/fr/horaires/arrets/57978/bus,0
1601531,54648,Des Ormeaux / Georges,45.612450,-73.550221,http://m.stm.info/fr/horaires/arrets/54648/bus,1
1601641,54657,Des Ormeaux / Chaumont,45.610912,-73.546662,http://m.stm.info/fr/horaires/arrets/54657/bus,1
1601701,54668,Saint-Donat / Chénier,45.605087,-73.543237,http://m.stm.info/fr/horaires/arrets/54668/bus,1
1601711,54670,Des Ormeaux / Éric,45.608593,-73.541371,http://m.stm.info/fr/horaires/arrets/54670/bus,1
1601731,54674,Saint-Donat / Roi-René,45.602858,-73.537857,http://m.stm.info/fr/horaires/arrets/54674/bus,1
1601743,54677,Saint-Donat / De Grosbois,45.602115,-73.536603,http://m.stm.info/fr/horaires/arrets/54677/bus,1
1601939,54689,Ernest-Cormier / No 8530,45.618720,-73.571718,http://m.stm.info/fr/horaires/arrets/54689/bus,1
1602111,54698,Bois-de-Coulonge / Yves-Prévost,45.598941,-73.547819,http://m.stm.info/fr/horaires/arrets/54698/bus,0
1602154,54705,Jean-René-Ouitmet / Parkway,45.621790,-73.583224,http://m.stm.info/fr/horaires/arrets/54705/bus,1
1602291,54715,Ray-Lawson / Upton,45.617867,-73.564416,http://m.stm.info/fr/horaires/arrets/54715/bus,1
1602710,54727,Parkway / No 10700,45.620008,-73.578596,http://m.stm.info/fr/horaires/arrets/54727/bus,1
1602739,54729,Secant / No 10600,45.618456,-73.578320,http://m.stm.info/fr/horaires/arrets/54729/bus,1
1700318,54753,Lionel-Groulx / des Grandes-Prairies,45.585818,-73.621171,http://m.stm.info/fr/horaires/arrets/54753/bus,0
1700402,54765,Couture / Viau,45.589143,-73.614254,http://m.stm.info/fr/horaires/arrets/54765/bus,1
1700432,54772,des Grandes-Prairies / Lacordaire,45.599612,-73.611655,http://m.stm.info/fr/horaires/arrets/54772/bus,1
1700482,54784,Lavoisier / Provence,45.586530,-73.611121,http://m.stm.info/fr/horaires/arrets/54784/bus,0
1700553,54796,Lacordaire / Couture,45.596799,-73.609430,http://m.stm.info/fr/horaires/arrets/54796/bus,1
1700571,54799,Provencher / Robert,45.579895,-73.607713,http://m.stm.info/fr/horaires/arrets/54799/bus,1
1700592,54803,Robert / Narbonne,45.581970,-73.607690,http://m.stm.info/fr/horaires/arrets/54803/bus,1
1700613,54808,Viau / Valéry,45.585189,-73.606984,http://m.stm.info/fr/horaires/arrets/54808/bus,1
1700643,54815,Lacordaire / Honoré-Mercier,45.595055,-73.605611,http://m.stm.info/fr/horaires/arrets/54815/bus,1
1700694,54825,Couture / Le Royer,45.601858,-73.603410,http://m.stm.info/fr/horaires/arrets/54825/bus,0
1700711,54828,Viau / D'Artagnan,45.580953,-73.602558,http://m.stm.info/fr/horaires/arrets/54828/bus,1
1700731,54832,Lacordaire / Lavoisier,45.593238,-73.601849,http://m.stm.info/fr/horaires/arrets/54832/bus,1
1700753,54837,Langelier / Couture,45.603495,-73.600898,http://m.stm.info/fr/horaires/arrets/54837/bus,1
1700783,54847,Viau / Jean-Rivard,45.578949,-73.600744,http://m.stm.info/fr/horaires/arrets/54847/bus,1
1700831,54856,Lacordaire / Paul-Sauvé,45.589319,-73.598243,http://m.stm.info/fr/horaires/arrets/54856/bus,1
1700852,54860,Lavoisier / Picasso,45.601448,-73.598004,http://m.stm.info/fr/horaires/arrets/54860/bus,0
1700911,54876,Pascal-Gagnon / Lavaltrie,45.604809,-73.593962,http://m.stm.info/fr/horaires/arrets/54876/bus,0
1700954,54885,Jarry / Jean-Nicolet,45.580586,-73.594499,http://m.stm.info/fr/horaires/arrets/54885/bus,1
1700974,54890,Robert / des Sables,45.590223,-73.593975,http://m.stm.info/fr/horaires/arrets/54890/bus,1
1701014,54895,Robert / Albanel,45.591893,-73.592450,http://m.stm.info/fr/horaires/arrets/54895/bus,1
1701061,54910,Langelier / P.-E.-Lamarche,45.598211,-73.589910,http://m.stm.info/fr/horaires/arrets/54910/bus,1
124095,53595,Notre-Dame / De La Rousselière,45.667898,-73.494281,http://m.stm.info/fr/horaires/arrets/53595/bus,1
1904612,55740,Hodge / Sainte-Croix,45.509792,-73.667158,http://m.stm.info/fr/horaires/arrets/55740/bus,1
1904643,55747,Sainte-Croix / Dion,45.508719,-73.665845,http://m.stm.info/fr/horaires/arrets/55747/bus,1
1904722,55757,Côte-de-Liesse Nord / Sainte-Croix,45.508104,-73.663187,http://m.stm.info/fr/horaires/arrets/55757/bus,1
1904877,55770,Côte-de-Liesse Nord / Montpellier,45.516616,-73.657745,http://m.stm.info/fr/horaires/arrets/55770/bus,1
1905072,60687,Poirier / Cohen,45.492190,-73.724725,http://m.stm.info/fr/horaires/arrets/60687/bus,0
1905104,55791,Transcanadienne / Cavendish,45.491567,-73.694673,http://m.stm.info/fr/horaires/arrets/55791/bus,0
1905258,55799,Poirier / Thimens,45.494431,-73.724411,http://m.stm.info/fr/horaires/arrets/55799/bus,0
1905410,55808,Henri-Bourassa Ouest / No 5265,45.520764,-73.709927,http://m.stm.info/fr/horaires/arrets/55808/bus,1
1905479,55814,Halpern / No 2200,45.485865,-73.745370,http://m.stm.info/fr/horaires/arrets/55814/bus,0
1905521,55819,Laurentien / de Louisbourg,45.524144,-73.710472,http://m.stm.info/fr/horaires/arrets/55819/bus,1
1905622,55830,Côte-Vertu / Saint-Amour,45.483955,-73.721277,http://m.stm.info/fr/horaires/arrets/55830/bus,1
1905829,55838,Guénette / Centre de transport STM,45.503444,-73.733642,http://m.stm.info/fr/horaires/arrets/55838/bus,0
1906114,55850,McCaffrey / Gougeon,45.486622,-73.712773,http://m.stm.info/fr/horaires/arrets/55850/bus,0
1906432,55862,Saint-François / Donahue,45.487205,-73.738232,http://m.stm.info/fr/horaires/arrets/55862/bus,0
1906546,55866,Authier / Métropolitaine,45.497497,-73.674935,http://m.stm.info/fr/horaires/arrets/55866/bus,1
1906771,55879,Halpern / Vanden-Abeele,45.487421,-73.748579,http://m.stm.info/fr/horaires/arrets/55879/bus,0
1906959,55891,Thimens / Centre Raymond-Bourque,45.506896,-73.700783,http://m.stm.info/fr/horaires/arrets/55891/bus,0
1907059,55899,Henri-Bourassa Ouest / No 8585,45.503535,-73.743349,http://m.stm.info/fr/horaires/arrets/55899/bus,1
1907405,55914,Tassé / Grenet,45.514653,-73.691553,http://m.stm.info/fr/horaires/arrets/55914/bus,1
1907464,55918,Tassé / Décarie,45.517419,-73.687992,http://m.stm.info/fr/horaires/arrets/55918/bus,1
1907996,55931,Toupin / Henri-Bourassa,45.514152,-73.720541,http://m.stm.info/fr/horaires/arrets/55931/bus,1
2000214,56017,Royalmount / Devonshire,45.493395,-73.667443,http://m.stm.info/fr/horaires/arrets/56017/bus,0
2000272,56025,Paré / Clanranald,45.490897,-73.662236,http://m.stm.info/fr/horaires/arrets/56025/bus,1
2000283,56029,Lucerne / Glengarry,45.507238,-73.661155,http://m.stm.info/fr/horaires/arrets/56029/bus,1
2000323,56038,Lucerne / Powell,45.505668,-73.655619,http://m.stm.info/fr/horaires/arrets/56038/bus,0
2000384,56045,Brittany / Laird,45.525184,-73.650341,http://m.stm.info/fr/horaires/arrets/56045/bus,1
2000421,56051,Laird / Ainsley,45.524745,-73.648271,http://m.stm.info/fr/horaires/arrets/56051/bus,1
2000444,56055,Graham / Kindersley,45.513881,-73.647271,http://m.stm.info/fr/horaires/arrets/56055/bus,1
2000463,56059,Laird / Melbourne,45.521598,-73.646545,http://m.stm.info/fr/horaires/arrets/56059/bus,1
2000561,56069,Laird / Moncrieff,45.511113,-73.642776,http://m.stm.info/fr/horaires/arrets/56069/bus,1
2000603,56075,Regent / Cornwall,45.517503,-73.642210,http://m.stm.info/fr/horaires/arrets/56075/bus,0
2000613,56077,Laird / Kenilworth,45.507321,-73.642704,http://m.stm.info/fr/horaires/arrets/56077/bus,1
2000674,56085,Graham / Dunrae,45.517923,-73.637049,http://m.stm.info/fr/horaires/arrets/56085/bus,0
3201432,61126,de Salaberry / Madrid,45.485447,-73.803604,http://m.stm.info/fr/horaires/arrets/61126/bus,0
2802062,56899,Newman / Lapierre,45.439685,-73.622214,http://m.stm.info/fr/horaires/arrets/56899/bus,1
2802134,56906,Cordner / Senkus,45.447048,-73.621230,http://m.stm.info/fr/horaires/arrets/56906/bus,1
2802155,56911,Centrale / 63e Avenue,45.416966,-73.621182,http://m.stm.info/fr/horaires/arrets/56911/bus,1
2802192,56915,Champlain / Dollard,45.422604,-73.619130,http://m.stm.info/fr/horaires/arrets/56915/bus,0
2802232,56923,Jean-Brillon / Shevchenko,45.431321,-73.618943,http://m.stm.info/fr/horaires/arrets/56923/bus,1
2802310,56933,Champlain / No 8398,45.424015,-73.616388,http://m.stm.info/fr/horaires/arrets/56933/bus,1
2802323,56935,35e Avenue / George,45.421892,-73.616785,http://m.stm.info/fr/horaires/arrets/56935/bus,0
2802340,56938,Newman / No 7214,45.442703,-73.616440,http://m.stm.info/fr/horaires/arrets/56938/bus,1
2802397,56942,Jean-Brillon / Lapierre,45.436465,-73.614857,http://m.stm.info/fr/horaires/arrets/56942/bus,1
2802462,56952,Centrale / 35e Avenue,45.419231,-73.6129,http://m.stm.info/fr/horaires/arrets/56952/bus,1
2802523,56962,Raymond / Lévis-Sauvé,45.422275,-73.610414,http://m.stm.info/fr/horaires/arrets/56962/bus,0
2802543,56966,Lapierre / Leclerc,45.435842,-73.609649,http://m.stm.info/fr/horaires/arrets/56966/bus,0
2802565,56970,Newman / Allard (Carrefour Angrignon),45.449419,-73.607760,http://m.stm.info/fr/horaires/arrets/56970/bus,0
2802594,56977,George / Gagné,45.425038,-73.608407,http://m.stm.info/fr/horaires/arrets/56977/bus,1
2802714,56985,Centrale / Murphy,45.421528,-73.604039,http://m.stm.info/fr/horaires/arrets/56985/bus,1
2802757,56988,Centrale / Gagné,45.422704,-73.603004,http://m.stm.info/fr/horaires/arrets/56988/bus,1
2802774,56991,Broadway / 8e Avenue,45.429418,-73.601781,http://m.stm.info/fr/horaires/arrets/56991/bus,1
2802834,56999,Broadway / 2e Avenue,45.433271,-73.600519,http://m.stm.info/fr/horaires/arrets/56999/bus,1
2802894,57009,Champlain / Centrale,45.436454,-73.598382,http://m.stm.info/fr/horaires/arrets/57009/bus,1
2802934,57012,Centrale / 2e Avenue,45.432729,-73.597249,http://m.stm.info/fr/horaires/arrets/57012/bus,0
2802962,57016,Édouard / 5e Avenue,45.430492,-73.594758,http://m.stm.info/fr/horaires/arrets/57016/bus,1
2803012,57024,Ouimet / Lacharité,45.434651,-73.591296,http://m.stm.info/fr/horaires/arrets/57024/bus,0
2803337,57038,Airlie / Labatt,45.424088,-73.645555,http://m.stm.info/fr/horaires/arrets/57038/bus,1
2803448,57043,Shevchenko / Jean-Chevalier,45.430986,-73.616270,http://m.stm.info/fr/horaires/arrets/57043/bus,0
2803702,57056,Jean-Brillon / Maurice,45.429971,-73.620299,http://m.stm.info/fr/horaires/arrets/57056/bus,1
2803872,57062,Salley / F.-X.-Prieur,45.424833,-73.623983,http://m.stm.info/fr/horaires/arrets/57062/bus,1
2804134,57073,Édouard / 3e Avenue,45.431550,-73.594164,http://m.stm.info/fr/horaires/arrets/57073/bus,1
2804301,57083,vers Newman E/ 90 N / 90e Avenue,45.428826,-73.638692,http://m.stm.info/fr/horaires/arrets/57083/bus,1
2804380,57087,Bourdeau / No 7675,45.431244,-73.608321,http://m.stm.info/fr/horaires/arrets/57087/bus,1
2900274,57118,Guthrie / 55e Avenue,45.452180,-73.721994,http://m.stm.info/fr/horaires/arrets/57118/bus,0
2900432,57127,René-Huguet / 55e Avenue,45.440410,-73.717828,http://m.stm.info/fr/horaires/arrets/57127/bus,0
2900483,57133,50e Avenue / Fairway,45.453059,-73.715874,http://m.stm.info/fr/horaires/arrets/57133/bus,0
